timestamp,site,LAeq_dB,LAmax_dB,quality_flag
2026-01-01 01:50:00,P2,44.3,49.9,OK
2026-01-01 01:51:00,P2,46.5,54.2,OK
2026-01-01 01:52:00,P2,46.0,51.2,OK
2026-01-01 01:53:00,P2,43.4,49.8,OK
2026-01-01 01:54:00,P2,47.0,53.9,OK
2026-01-01 01:55:00,P2,47.7,50.4,OK
2026-01-01 01:56:00,P2,50.0,55.9,OK
2026-01-01 01:57:00,P2,45.6,50.5,OK
2026-01-01 01:58:00,P2,50.5,55.9,OK
2026-01-01 01:59:00,P2,53.5,55.7,OK
2026-01-01 02:00:00,P2,59.4,66.9,OK
2026-01-01 02:01:00,P2,63.3,71.0,OK
2026-01-01 02:02:00,P2,45.0,47.0,OK
2026-01-01 02:03:00,P2,45.9,49.2,OK
2026-01-01 02:04:00,P2,43.2,46.3,OK
2026-01-01 02:05:00,P2,47.6,54.2,OK
2026-01-01 02:06:00,P2,45.0,50.6,OK
2026-01-01 02:07:00,P2,46.1,49.2,OK
2026-01-01 02:08:00,P2,44.0,50.9,OK
2026-01-01 02:09:00,P2,45.3,49.4,OK
2026-01-01 02:10:00,P2,45.7,50.5,OK
2026-01-01 02:11:00,P2,46.1,50.4,OK
2026-01-01 02:12:00,P2,46.9,52.0,OK
2026-01-01 02:13:00,P2,48.3,53.2,OK
2026-01-01 02:14:00,P2,47.2,50.9,OK
2026-01-01 02:15:00,P2,47.6,52.1,OK
2026-01-01 02:16:00,P2,48.3,55.7,OK
2026-01-01 02:17:00,P2,47.0,52.0,OK
2026-01-01 02:18:00,P2,46.0,53.5,OK
2026-01-01 02:19:00,P2,73.2,65.3,OUTLIER
2026-01-01 02:20:00,P2,47.7,54.3,OK
2026-01-01 02:21:00,P2,47.1,50.8,OK
2026-01-01 02:22:00,P2,43.9,50.6,OK
2026-01-01 02:23:00,P2,44.8,48.4,OK
2026-01-01 02:24:00,P2,45.7,47.8,OK
2026-01-01 02:25:00,P2,47.2,50.2,OK
2026-01-01 02:26:00,P2,46.0,48.2,OK
2026-01-01 02:27:00,P2,47.8,55.4,OK
2026-01-01 02:28:00,P2,48.0,56.0,OK
2026-01-01 02:29:00,P2,47.9,54.4,OK
2026-01-01 02:30:00,P2,47.9,50.5,OK
2026-01-01 02:31:00,P2,44.5,51.9,OK
2026-01-01 02:32:00,P2,46.8,53.2,OK
2026-01-01 02:33:00,P2,45.1,49.1,OK
2026-01-01 02:34:00,P2,43.6,48.6,OK
2026-01-01 02:35:00,P2,45.6,51.6,OK
2026-01-01 02:36:00,P2,48.0,50.2,OK
2026-01-01 02:37:00,P2,46.7,51.7,OK
2026-01-01 02:38:00,P2,49.1,55.4,OK
2026-01-01 02:39:00,P2,46.3,49.4,OK
2026-01-01 02:40:00,P2,49.7,54.4,OK
2026-01-01 02:41:00,P2,46.3,51.5,OK
2026-01-01 02:42:00,P2,46.1,52.5,OK
2026-01-01 02:43:00,P2,44.1,51.9,OK
2026-01-01 02:44:00,P2,47.7,54.8,OK
2026-01-01 02:45:00,P2,45.3,51.0,OK
2026-01-01 02:46:00,P2,45.0,50.5,OK
2026-01-01 02:47:00,P2,47.9,53.6,OK
2026-01-01 02:48:00,P2,47.7,53.0,OK
2026-01-01 02:49:00,P2,,,MISSING
2026-01-01 02:50:00,P2,45.5,51.7,OK
2026-01-01 02:51:00,P2,45.9,52.2,OK
2026-01-01 02:52:00,P2,45.9,51.0,OK
2026-01-01 02:53:00,P2,47.2,54.4,OK
2026-01-01 02:54:00,P2,48.3,54.4,OK
2026-01-01 02:55:00,P2,72.6,64.1,OUTLIER
2026-01-01 02:56:00,P2,49.0,51.1,OK
2026-01-01 02:57:00,P2,47.3,49.7,OK
2026-01-01 02:58:00,P2,45.6,49.8,OK
2026-01-01 02:59:00,P2,47.2,52.0,OK
2026-01-01 03:00:00,P2,48.6,51.6,OK
2026-01-01 03:01:00,P2,49.0,52.1,OK
2026-01-01 03:02:00,P2,47.8,51.2,OK
2026-01-01 03:03:00,P2,46.0,52.7,OK
2026-01-01 03:04:00,P2,45.7,52.3,OK
2026-01-01 03:05:00,P2,46.9,51.2,OK
2026-01-01 03:06:00,P2,48.5,51.5,OK
2026-01-01 03:07:00,P2,46.7,49.3,OK
2026-01-01 03:08:00,P2,46.7,49.2,OK
2026-01-01 03:09:00,P2,46.1,50.4,OK
2026-01-01 03:10:00,P2,45.5,47.8,OK
2026-01-01 03:11:00,P2,45.8,49.8,OK
2026-01-01 03:12:00,P2,46.2,54.0,OK
2026-01-01 03:13:00,P2,48.6,53.6,OK
2026-01-01 03:14:00,P2,45.7,52.6,OK
2026-01-01 03:15:00,P2,46.1,48.9,OK
2026-01-01 03:16:00,P2,44.7,48.3,OK
2026-01-01 03:17:00,P2,47.1,54.8,OK
2026-01-01 03:18:00,P2,48.1,52.4,OK
2026-01-01 03:19:00,P2,48.5,54.3,OK
2026-01-01 03:20:00,P2,46.3,54.2,OK
2026-01-01 03:21:00,P2,46.9,52.2,OK
2026-01-01 03:22:00,P2,45.8,49.6,OK
2026-01-01 03:23:00,P2,46.8,52.0,OK
2026-01-01 03:24:00,P2,46.5,48.8,OK
2026-01-01 03:25:00,P2,46.1,48.8,OK
2026-01-01 03:26:00,P2,46.2,48.3,OK
2026-01-01 03:27:00,P2,46.7,54.0,OK
2026-01-01 03:28:00,P2,45.6,51.6,OK
2026-01-01 03:29:00,P2,45.7,49.5,OK
2026-01-01 03:30:00,P2,48.6,51.9,OK
2026-01-01 03:31:00,P2,50.1,56.2,OK
2026-01-01 03:32:00,P2,44.3,51.8,OK
2026-01-01 03:33:00,P2,44.2,48.0,OK
2026-01-01 03:34:00,P2,44.6,48.6,OK
2026-01-01 03:35:00,P2,45.9,53.0,OK
2026-01-01 03:36:00,P2,47.4,54.8,OK
2026-01-01 03:37:00,P2,47.0,54.4,OK
2026-01-01 03:38:00,P2,46.3,50.1,OK
2026-01-01 03:39:00,P2,46.9,49.6,OK
2026-01-01 03:40:00,P2,45.1,49.7,OK
2026-01-01 03:41:00,P2,71.6,62.6,OUTLIER
2026-01-01 03:42:00,P2,46.1,53.4,OK
2026-01-01 03:43:00,P2,43.7,45.9,OK
2026-01-01 03:44:00,P2,44.4,50.2,OK
2026-01-01 03:45:00,P2,44.4,51.9,OK
2026-01-01 03:46:00,P2,47.3,55.1,OK
2026-01-01 03:47:00,P2,46.5,52.4,OK
2026-01-01 03:48:00,P2,47.0,54.7,OK
2026-01-01 03:49:00,P2,43.4,45.8,OK
2026-01-01 03:50:00,P2,43.9,48.1,OK
2026-01-01 03:51:00,P2,47.1,49.2,OK
2026-01-01 03:52:00,P2,42.0,49.9,OK
2026-01-01 03:53:00,P2,48.0,55.4,OK
2026-01-01 03:54:00,P2,43.4,45.6,OK
2026-01-01 03:55:00,P2,47.4,49.5,OK
2026-01-01 03:56:00,P2,44.8,49.0,OK
2026-01-01 03:57:00,P2,47.8,51.3,OK
2026-01-01 03:58:00,P2,51.0,58.1,OK
2026-01-01 03:59:00,P2,42.8,45.8,OK
2026-01-01 04:00:00,P2,47.2,54.0,OK
2026-01-01 04:01:00,P2,43.5,48.8,OK
2026-01-01 04:02:00,P2,46.9,51.1,OK
2026-01-01 04:03:00,P2,45.9,48.8,OK
2026-01-01 04:04:00,P2,46.4,54.4,OK
2026-01-01 04:05:00,P2,44.9,50.6,OK
2026-01-01 04:06:00,P2,47.4,52.1,OK
2026-01-01 04:07:00,P2,44.1,48.3,OK
2026-01-01 04:08:00,P2,48.1,55.6,OK
2026-01-01 04:09:00,P2,45.7,52.6,OK
2026-01-01 04:10:00,P2,44.2,51.0,OK
2026-01-01 04:11:00,P2,48.7,54.4,OK
2026-01-01 04:12:00,P2,46.2,53.5,OK
2026-01-01 04:13:00,P2,49.2,53.0,OK
2026-01-01 04:14:00,P2,48.1,54.4,OK
2026-01-01 04:15:00,P2,45.1,49.5,OK
2026-01-01 04:16:00,P2,46.2,51.8,OK
2026-01-01 04:17:00,P2,46.5,54.5,OK
2026-01-01 04:18:00,P2,48.6,56.5,OK
2026-01-01 04:19:00,P2,47.0,52.1,OK
2026-01-01 04:20:00,P2,46.6,52.1,OK
2026-01-01 04:21:00,P2,46.1,53.5,OK
2026-01-01 04:22:00,P2,46.3,54.2,OK
2026-01-01 04:23:00,P2,48.3,55.0,OK
2026-01-01 04:24:00,P2,46.4,48.8,OK
2026-01-01 04:25:00,P2,45.8,49.8,OK
2026-01-01 04:26:00,P2,45.6,53.0,OK
2026-01-01 04:27:00,P2,45.6,52.2,OK
2026-01-01 04:28:00,P2,44.3,50.8,OK
2026-01-01 04:29:00,P2,45.3,51.3,OK
2026-01-01 04:30:00,P2,48.7,53.2,OK
2026-01-01 04:31:00,P2,46.2,50.6,OK
2026-01-01 04:32:00,P2,47.5,54.4,OK
2026-01-01 04:33:00,P2,42.8,46.5,OK
2026-01-01 04:34:00,P2,47.4,53.5,OK
2026-01-01 04:35:00,P2,46.3,52.6,OK
2026-01-01 04:36:00,P2,45.8,52.9,OK
2026-01-01 04:37:00,P2,46.8,50.7,OK
2026-01-01 04:38:00,P2,45.8,52.2,OK
2026-01-01 04:39:00,P2,43.4,46.0,OK
2026-01-01 04:40:00,P2,47.9,50.8,OK
2026-01-01 04:41:00,P2,46.9,51.4,OK
2026-01-01 04:42:00,P2,46.1,48.4,OK
2026-01-01 04:43:00,P2,45.1,52.8,OK
2026-01-01 04:44:00,P2,44.4,51.8,OK
2026-01-01 04:45:00,P2,47.0,49.2,OK
2026-01-01 04:46:00,P2,49.1,56.1,OK
2026-01-01 04:47:00,P2,46.9,52.0,OK
2026-01-01 04:48:00,P2,44.6,50.8,OK
2026-01-01 04:49:00,P2,47.0,54.3,OK
2026-01-01 04:50:00,P2,46.6,52.1,OK
2026-01-01 04:51:00,P2,48.0,50.7,OK
2026-01-01 04:52:00,P2,47.6,49.6,OK
2026-01-01 04:53:00,P2,42.2,47.2,OK
2026-01-01 04:54:00,P2,47.5,55.2,OK
2026-01-01 04:55:00,P2,45.2,50.7,OK
2026-01-01 04:56:00,P2,44.6,48.9,OK
2026-01-01 04:57:00,P2,46.5,48.7,OK
2026-01-01 04:58:00,P2,47.4,54.9,OK
2026-01-01 04:59:00,P2,44.3,48.3,OK
2026-01-01 05:00:00,P2,47.9,54.1,OK
2026-01-01 05:01:00,P2,48.0,54.1,OK
2026-01-01 05:02:00,P2,46.9,50.4,OK
2026-01-01 05:03:00,P2,45.5,47.9,OK
2026-01-01 05:04:00,P2,47.7,52.0,OK
2026-01-01 05:05:00,P2,51.6,55.5,OK
2026-01-01 05:06:00,P2,48.7,54.9,OK
2026-01-01 05:07:00,P2,53.4,60.3,OK
2026-01-01 05:08:00,P2,52.5,55.8,OK
2026-01-01 05:09:00,P2,53.5,58.7,OK
2026-01-01 05:10:00,P2,52.0,54.2,OK
2026-01-01 05:11:00,P2,46.7,50.0,OK
2026-01-01 05:12:00,P2,47.9,54.5,OK
2026-01-01 05:13:00,P2,45.0,51.7,OK
2026-01-01 05:14:00,P2,47.7,54.4,OK
2026-01-01 05:15:00,P2,47.1,50.0,OK
2026-01-01 05:16:00,P2,46.1,51.4,OK
2026-01-01 05:17:00,P2,48.3,52.9,OK
2026-01-01 05:18:00,P2,43.8,51.7,OK
2026-01-01 05:19:00,P2,47.6,53.5,OK
2026-01-01 05:20:00,P2,49.5,57.1,OK
2026-01-01 05:21:00,P2,49.3,52.1,OK
2026-01-01 05:22:00,P2,47.7,52.4,OK
2026-01-01 05:23:00,P2,46.7,53.3,OK
2026-01-01 05:24:00,P2,46.2,50.4,OK
2026-01-01 05:25:00,P2,46.7,52.5,OK
2026-01-01 05:26:00,P2,48.0,53.1,OK
2026-01-01 05:27:00,P2,46.0,53.9,OK
2026-01-01 05:28:00,P2,48.3,51.4,OK
2026-01-01 05:29:00,P2,50.4,58.0,OK
2026-01-01 05:30:00,P2,47.1,51.6,OK
2026-01-01 05:31:00,P2,45.2,50.0,OK
2026-01-01 05:32:00,P2,45.3,50.4,OK
2026-01-01 05:33:00,P2,48.5,52.0,OK
2026-01-01 05:34:00,P2,47.2,55.0,OK
2026-01-01 05:35:00,P2,48.6,56.1,OK
2026-01-01 05:36:00,P2,46.5,54.4,OK
2026-01-01 05:37:00,P2,48.6,56.6,OK
2026-01-01 05:38:00,P2,47.1,53.2,OK
2026-01-01 05:39:00,P2,46.3,51.0,OK
2026-01-01 05:40:00,P2,46.8,53.9,OK
2026-01-01 05:41:00,P2,45.6,47.8,OK
2026-01-01 05:42:00,P2,50.4,57.4,OK
2026-01-01 05:43:00,P2,47.3,52.3,OK
2026-01-01 05:44:00,P2,48.4,54.5,OK
2026-01-01 05:45:00,P2,46.7,50.9,OK
2026-01-01 05:46:00,P2,45.9,50.1,OK
2026-01-01 05:47:00,P2,47.2,49.4,OK
2026-01-01 05:48:00,P2,49.2,53.7,OK
2026-01-01 05:49:00,P2,46.8,51.2,OK
2026-01-01 05:50:00,P2,46.3,49.6,OK
2026-01-01 05:51:00,P2,47.8,51.3,OK
2026-01-01 05:52:00,P2,48.4,53.9,OK
2026-01-01 05:53:00,P2,50.1,54.0,OK
2026-01-01 05:54:00,P2,48.2,55.2,OK
2026-01-01 05:55:00,P2,48.6,51.3,OK
2026-01-01 05:56:00,P2,48.8,54.2,OK
2026-01-01 05:57:00,P2,46.0,48.9,OK
2026-01-01 05:58:00,P2,46.3,51.4,OK
2026-01-01 05:59:00,P2,46.1,51.4,OK
2026-01-01 06:00:00,P2,45.8,51.6,OK
2026-01-01 06:01:00,P2,49.0,53.5,OK
2026-01-01 06:02:00,P2,48.2,53.3,OK
2026-01-01 06:03:00,P2,47.9,51.0,OK
2026-01-01 06:04:00,P2,43.9,48.7,OK
2026-01-01 06:05:00,P2,50.9,55.2,OK
2026-01-01 06:06:00,P2,46.5,52.5,OK
2026-01-01 06:07:00,P2,51.0,55.6,OK
2026-01-01 06:08:00,P2,45.7,52.4,OK
2026-01-01 06:09:00,P2,46.7,51.3,OK
2026-01-01 06:10:00,P2,44.6,48.1,OK
2026-01-01 06:11:00,P2,48.5,52.2,OK
2026-01-01 06:12:00,P2,46.3,48.6,OK
2026-01-01 06:13:00,P2,46.4,51.6,OK
2026-01-01 06:14:00,P2,46.0,53.0,OK
2026-01-01 06:15:00,P2,49.2,55.8,OK
2026-01-01 06:16:00,P2,49.1,53.8,OK
2026-01-01 06:17:00,P2,50.8,54.0,OK
2026-01-01 06:18:00,P2,47.1,54.3,OK
2026-01-01 06:19:00,P2,48.5,50.8,OK
2026-01-01 06:20:00,P2,46.2,50.6,OK
2026-01-01 06:21:00,P2,47.7,54.8,OK
2026-01-01 06:22:00,P2,47.4,51.8,OK
2026-01-01 06:23:00,P2,48.9,51.6,OK
2026-01-01 06:24:00,P2,49.7,53.3,OK
2026-01-01 06:25:00,P2,49.7,55.3,OK
2026-01-01 06:26:00,P2,47.0,49.9,OK
2026-01-01 06:27:00,P2,49.8,55.7,OK
2026-01-01 06:28:00,P2,48.2,52.9,OK
2026-01-01 06:29:00,P2,47.8,51.8,OK
2026-01-01 06:30:00,P2,47.3,50.7,OK
2026-01-01 06:31:00,P2,47.5,54.5,OK
2026-01-01 06:32:00,P2,51.0,55.4,OK
2026-01-01 06:33:00,P2,48.9,55.3,OK
2026-01-01 06:34:00,P2,48.7,53.3,OK
2026-01-01 06:35:00,P2,48.1,50.6,OK
2026-01-01 06:36:00,P2,52.1,56.8,OK
2026-01-01 06:37:00,P2,50.5,55.5,OK
2026-01-01 06:38:00,P2,47.4,52.2,OK
2026-01-01 06:39:00,P2,48.1,55.0,OK
2026-01-01 06:40:00,P2,48.2,55.7,OK
2026-01-01 06:41:00,P2,48.8,55.5,OK
2026-01-01 06:42:00,P2,47.5,53.0,OK
2026-01-01 06:43:00,P2,49.3,54.5,OK
2026-01-01 06:44:00,P2,50.8,56.7,OK
2026-01-01 06:45:00,P2,46.7,50.4,OK
2026-01-01 06:46:00,P2,47.0,53.9,OK
2026-01-01 06:47:00,P2,48.0,55.1,OK
2026-01-01 06:48:00,P2,48.1,51.7,OK
2026-01-01 06:49:00,P2,51.8,59.2,OK
2026-01-01 06:50:00,P2,50.3,57.4,OK
2026-01-01 06:51:00,P2,50.2,54.8,OK
2026-01-01 06:52:00,P2,48.4,55.9,OK
2026-01-01 06:53:00,P2,48.4,51.1,OK
2026-01-01 06:54:00,P2,46.7,48.9,OK
2026-01-01 06:55:00,P2,50.1,54.1,OK
2026-01-01 06:56:00,P2,49.6,55.0,OK
2026-01-01 06:57:00,P2,50.9,55.0,OK
2026-01-01 06:58:00,P2,48.6,56.3,OK
2026-01-01 06:59:00,P2,48.8,52.3,OK
2026-01-01 07:00:00,P2,49.3,52.9,OK
2026-01-01 07:01:00,P2,50.4,56.2,OK
2026-01-01 07:02:00,P2,46.8,48.9,OK
2026-01-01 07:03:00,P2,50.2,56.5,OK
2026-01-01 07:04:00,P2,49.1,53.3,OK
2026-01-01 07:05:00,P2,47.5,55.4,OK
2026-01-01 07:06:00,P2,46.0,52.2,OK
2026-01-01 07:07:00,P2,49.0,51.3,OK
2026-01-01 07:08:00,P2,51.4,53.9,OK
2026-01-01 07:09:00,P2,51.7,54.2,OK
2026-01-01 07:10:00,P2,49.8,57.5,OK
2026-01-01 07:11:00,P2,78.3,76.2,OUTLIER
2026-01-01 07:12:00,P2,49.2,53.8,OK
2026-01-01 07:13:00,P2,50.7,53.9,OK
2026-01-01 07:14:00,P2,48.6,55.9,OK
2026-01-01 07:15:00,P2,48.6,51.8,OK
2026-01-01 07:16:00,P2,48.4,54.6,OK
2026-01-01 07:17:00,P2,46.3,52.9,OK
2026-01-01 07:18:00,P2,51.3,55.1,OK
2026-01-01 07:19:00,P2,48.5,53.5,OK
2026-01-01 07:20:00,P2,48.3,51.6,OK
2026-01-01 07:21:00,P2,47.7,52.0,OK
2026-01-01 07:22:00,P2,49.2,57.0,OK
2026-01-01 07:23:00,P2,52.2,58.3,OK
2026-01-01 07:24:00,P2,52.7,59.8,OK
2026-01-01 07:25:00,P2,47.1,52.3,OK
2026-01-01 07:26:00,P2,49.1,52.5,OK
2026-01-01 07:27:00,P2,48.1,54.4,OK
2026-01-01 07:28:00,P2,51.1,56.1,OK
2026-01-01 07:29:00,P2,50.1,53.2,OK
2026-01-01 07:30:00,P2,48.7,53.2,OK
2026-01-01 07:31:00,P2,49.8,55.6,OK
2026-01-01 07:32:00,P2,49.0,55.4,OK
2026-01-01 07:33:00,P2,52.2,55.7,OK
2026-01-01 07:34:00,P2,50.6,57.9,OK
2026-01-01 07:35:00,P2,50.8,55.1,OK
2026-01-01 07:36:00,P2,45.8,49.5,OK
2026-01-01 07:37:00,P2,49.8,52.9,OK
2026-01-01 07:38:00,P2,53.0,59.8,OK
2026-01-01 07:39:00,P2,51.9,56.0,OK
2026-01-01 07:40:00,P2,47.2,52.1,OK
2026-01-01 07:41:00,P2,49.5,52.8,OK
2026-01-01 07:42:00,P2,48.2,54.3,OK
2026-01-01 07:43:00,P2,52.6,59.3,OK
2026-01-01 07:44:00,P2,50.4,54.4,OK
2026-01-01 07:45:00,P2,48.9,56.6,OK
2026-01-01 07:46:00,P2,50.1,52.3,OK
2026-01-01 07:47:00,P2,46.2,49.0,OK
2026-01-01 07:48:00,P2,48.5,54.1,OK
2026-01-01 07:49:00,P2,50.2,56.4,OK
2026-01-01 07:50:00,P2,51.5,55.0,OK
2026-01-01 07:51:00,P2,47.3,52.6,OK
2026-01-01 07:52:00,P2,49.7,53.6,OK
2026-01-01 07:53:00,P2,51.8,57.1,OK
2026-01-01 07:54:00,P2,48.1,54.1,OK
2026-01-01 07:55:00,P2,50.7,58.5,OK
2026-01-01 07:56:00,P2,50.4,55.2,OK
2026-01-01 07:57:00,P2,52.9,58.8,OK
2026-01-01 07:58:00,P2,50.1,55.5,OK
2026-01-01 07:59:00,P2,50.2,54.1,OK
2026-01-01 08:00:00,P2,51.7,55.2,OK
2026-01-01 08:01:00,P2,48.5,56.4,OK
2026-01-01 08:02:00,P2,50.2,53.4,OK
2026-01-01 08:03:00,P2,49.8,56.6,OK
2026-01-01 08:04:00,P2,50.3,53.2,OK
2026-01-01 08:05:00,P2,51.8,58.7,OK
2026-01-01 08:06:00,P2,51.4,54.5,OK
2026-01-01 08:07:00,P2,49.5,57.3,OK
2026-01-01 08:08:00,P2,50.9,57.0,OK
2026-01-01 08:09:00,P2,52.9,55.5,OK
2026-01-01 08:10:00,P2,49.5,55.6,OK
2026-01-01 08:11:00,P2,50.9,56.6,OK
2026-01-01 08:12:00,P2,50.5,54.5,OK
2026-01-01 08:13:00,P2,50.7,54.2,OK
2026-01-01 08:14:00,P2,48.4,54.7,OK
2026-01-01 08:15:00,P2,52.9,59.4,OK
2026-01-01 08:16:00,P2,49.7,53.7,OK
2026-01-01 08:17:00,P2,52.4,59.7,OK
2026-01-01 08:18:00,P2,50.0,53.6,OK
2026-01-01 08:19:00,P2,50.0,52.4,OK
2026-01-01 08:20:00,P2,52.8,58.4,OK
2026-01-01 08:21:00,P2,52.5,55.1,OK
2026-01-01 08:22:00,P2,51.3,55.0,OK
2026-01-01 08:23:00,P2,52.2,57.2,OK
2026-01-01 08:24:00,P2,50.6,54.3,OK
2026-01-01 08:25:00,P2,51.1,54.4,OK
2026-01-01 08:26:00,P2,50.1,56.3,OK
2026-01-01 08:27:00,P2,52.5,57.8,OK
2026-01-01 08:28:00,P2,50.1,57.2,OK
2026-01-01 08:29:00,P2,53.4,58.9,OK
2026-01-01 08:30:00,P2,50.7,55.6,OK
2026-01-01 08:31:00,P2,51.3,54.8,OK
2026-01-01 08:32:00,P2,52.4,59.2,OK
2026-01-01 08:33:00,P2,51.3,54.5,OK
2026-01-01 08:34:00,P2,50.9,54.3,OK
2026-01-01 08:35:00,P2,51.3,58.4,OK
2026-01-01 08:36:00,P2,52.7,59.2,OK
2026-01-01 08:37:00,P2,50.4,56.1,OK
2026-01-01 08:38:00,P2,51.2,53.5,OK
2026-01-01 08:39:00,P2,51.5,54.2,OK
2026-01-01 08:40:00,P2,52.8,57.8,OK
2026-01-01 08:41:00,P2,51.4,57.8,OK
2026-01-01 08:42:00,P2,54.2,59.0,OK
2026-01-01 08:43:00,P2,51.3,53.4,OK
2026-01-01 08:44:00,P2,51.2,54.3,OK
2026-01-01 08:45:00,P2,51.4,56.9,OK
2026-01-01 08:46:00,P2,49.7,55.8,OK
2026-01-01 08:47:00,P2,50.1,52.3,OK
2026-01-01 08:48:00,P2,50.9,53.1,OK
2026-01-01 08:49:00,P2,53.4,57.0,OK
2026-01-01 08:50:00,P2,51.7,54.2,OK
2026-01-01 08:51:00,P2,51.0,56.3,OK
2026-01-01 08:52:00,P2,53.6,56.4,OK
2026-01-01 08:53:00,P2,54.1,60.0,OK
2026-01-01 08:54:00,P2,53.7,60.4,OK
2026-01-01 08:55:00,P2,50.6,58.4,OK
2026-01-01 08:56:00,P2,51.2,58.8,OK
2026-01-01 08:57:00,P2,54.6,58.3,OK
2026-01-01 08:58:00,P2,52.3,54.5,OK
2026-01-01 08:59:00,P2,51.6,55.5,OK
2026-01-01 09:00:00,P2,53.1,59.3,OK
2026-01-01 09:01:00,P2,53.5,55.9,OK
2026-01-01 09:02:00,P2,51.2,55.4,OK
2026-01-01 09:03:00,P2,52.4,56.2,OK
2026-01-01 09:04:00,P2,53.5,56.8,OK
2026-01-01 09:05:00,P2,50.4,56.6,OK
2026-01-01 09:06:00,P2,52.2,58.1,OK
2026-01-01 09:07:00,P2,50.5,55.7,OK
2026-01-01 09:08:00,P2,50.7,58.2,OK
2026-01-01 09:09:00,P2,51.4,54.0,OK
2026-01-01 09:10:00,P2,53.0,55.9,OK
2026-01-01 09:11:00,P2,51.8,56.1,OK
2026-01-01 09:12:00,P2,51.3,57.3,OK
2026-01-01 09:13:00,P2,52.4,57.9,OK
2026-01-01 09:14:00,P2,50.6,53.1,OK
2026-01-01 09:15:00,P2,53.0,60.8,OK
2026-01-01 09:16:00,P2,54.1,57.9,OK
2026-01-01 09:17:00,P2,52.3,56.5,OK
2026-01-01 09:18:00,P2,68.3,68.4,OUTLIER
2026-01-01 09:19:00,P2,53.1,60.7,OK
2026-01-01 09:20:00,P2,49.5,55.5,OK
2026-01-01 09:21:00,P2,53.4,61.1,OK
2026-01-01 09:22:00,P2,57.2,60.4,OK
2026-01-01 09:23:00,P2,52.4,58.1,OK
2026-01-01 09:24:00,P2,52.4,59.4,OK
2026-01-01 09:25:00,P2,53.8,58.8,OK
2026-01-01 09:26:00,P2,55.1,59.3,OK
2026-01-01 09:27:00,P2,54.2,62.1,OK
2026-01-01 09:28:00,P2,49.5,52.3,OK
2026-01-01 09:29:00,P2,53.6,58.1,OK
2026-01-01 09:30:00,P2,56.6,63.9,OK
2026-01-01 09:31:00,P2,53.7,61.1,OK
2026-01-01 09:32:00,P2,51.1,59.0,OK
2026-01-01 09:33:00,P2,53.3,60.6,OK
2026-01-01 09:34:00,P2,51.0,53.3,OK
2026-01-01 09:35:00,P2,54.8,62.3,OK
2026-01-01 09:36:00,P2,51.5,56.1,OK
2026-01-01 09:37:00,P2,53.1,59.0,OK
2026-01-01 09:38:00,P2,51.7,56.1,OK
2026-01-01 09:39:00,P2,52.2,59.1,OK
2026-01-01 09:40:00,P2,55.3,60.7,OK
2026-01-01 09:41:00,P2,53.2,60.3,OK
2026-01-01 09:42:00,P2,52.3,55.4,OK
2026-01-01 09:43:00,P2,51.4,54.5,OK
2026-01-01 09:44:00,P2,50.3,55.0,OK
2026-01-01 09:45:00,P2,51.3,53.3,OK
2026-01-01 09:46:00,P2,53.4,59.5,OK
2026-01-01 09:47:00,P2,54.7,58.5,OK
2026-01-01 09:48:00,P2,52.4,57.8,OK
2026-01-01 09:49:00,P2,55.6,58.0,OK
2026-01-01 09:50:00,P2,52.2,55.2,OK
2026-01-01 09:51:00,P2,53.0,58.7,OK
2026-01-01 09:52:00,P2,51.7,55.6,OK
2026-01-01 09:53:00,P2,54.9,58.1,OK
2026-01-01 09:54:00,P2,56.5,59.9,OK
2026-01-01 09:55:00,P2,50.8,54.1,OK
2026-01-01 09:56:00,P2,52.9,58.7,OK
2026-01-01 09:57:00,P2,55.4,58.4,OK
2026-01-01 09:58:00,P2,51.3,55.5,OK
2026-01-01 09:59:00,P2,54.4,60.5,OK
2026-01-01 10:00:00,P2,55.4,60.5,OK
2026-01-01 10:01:00,P2,53.7,59.3,OK
2026-01-01 10:02:00,P2,54.4,57.9,OK
2026-01-01 10:03:00,P2,56.3,63.9,OK
2026-01-01 10:04:00,P2,56.6,61.1,OK
2026-01-01 10:05:00,P2,53.6,57.3,OK
2026-01-01 10:06:00,P2,52.9,60.3,OK
2026-01-01 10:07:00,P2,52.3,58.3,OK
2026-01-01 10:08:00,P2,55.2,60.9,OK
2026-01-01 10:09:00,P2,51.7,59.0,OK
2026-01-01 10:10:00,P2,53.4,55.8,OK
2026-01-01 10:11:00,P2,54.0,61.0,OK
2026-01-01 10:12:00,P2,53.1,59.2,OK
2026-01-01 10:13:00,P2,59.3,63.5,OK
2026-01-01 10:14:00,P2,65.7,69.3,OK
2026-01-01 10:15:00,P2,64.7,67.3,OK
2026-01-01 10:16:00,P2,67.2,74.8,OK
2026-01-01 10:17:00,P2,72.3,75.2,OK
2026-01-01 10:18:00,P2,54.4,57.9,OK
2026-01-01 10:19:00,P2,56.2,62.3,OK
2026-01-01 10:20:00,P2,54.3,60.6,OK
2026-01-01 10:21:00,P2,53.7,56.7,OK
2026-01-01 10:22:00,P2,56.4,63.3,OK
2026-01-01 10:23:00,P2,59.6,64.6,OK
2026-01-01 10:24:00,P2,62.1,69.2,OK
2026-01-01 10:25:00,P2,68.4,70.9,OK
